11.2055 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff4a28b0730>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff4a28b06d0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff4a28b0550>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7ff4a28d42e0>, multiSample=False, name='window1', numSamples=2, pos=(360, 225), screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.3307 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([-0.4,  0. ]), rgb=UNKNOWN, text='0 now\n(1)', units='height', win=Window(...), wrapWidth=1)
13.3309 	EXP 	window1: mouseVisible = True
13.3369 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0.4, 0. ]), rgb=UNKNOWN, text='1000 in\n(3)', units='height', win=Window(...), wrapWidth=1)
13.3370 	EXP 	window1: mouseVisible = True
13.3386 	EXP 	Created immediate_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='immediate_text', opacity=1.0, ori=0.0, pos=array([-0.4,  0. ]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.3387 	EXP 	window1: mouseVisible = True
13.3400 	EXP 	Created delay_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='delay_text', opacity=1.0, ori=0.0, pos=array([0.4, 0. ]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.3401 	EXP 	window1: mouseVisible = True
13.3524 	EXP 	Created which_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='which_text', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='Which would you prefer?', units='height', win=Window(...), wrapWidth=1)
13.3525 	EXP 	window1: mouseVisible = True
13.3566 	EXP 	Created or_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='or_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='OR', units='height', win=Window(...), wrapWidth=1)
0.0619 	EXP 	window1: mouseVisible = True
0.0845 	EXP 	Created instruction_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instruction_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.2)
1.9656 	DATA 	Mouse: Left button down, pos=(358,630)
2.0490 	DATA 	Mouse:  Left button up, pos=(358,630)
4.0602 	DATA 	Keypress: return
4.0609 	EXP 	window1: mouseVisible = True
4.0716 	EXP 	Created block_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='block_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.2)
4.8718 	DATA 	Keypress: return
4.8791 	EXP 	Created sequence: random, trialTypes=1, nReps=9, seed=None
4.8797 	EXP 	New trial (rep=0, index=0): None
4.9129 	EXP 	immediate_text: font = 'Times New Roman'
4.9129 	EXP 	immediate_text: italic = False
4.9129 	EXP 	delay_text: font = 'Times New Roman'
4.9129 	EXP 	delay_text: italic = False
4.9129 	EXP 	immediate_text: autoDraw = True
4.9129 	EXP 	delay_text: autoDraw = True
4.9129 	EXP 	which_text: autoDraw = True
4.9129 	EXP 	or_text: autoDraw = True
6.6209 	DATA 	Keypress: 1
6.6257 	EXP 	immediate_text: autoDraw = False
6.6257 	EXP 	delay_text: autoDraw = False
6.6257 	EXP 	which_text: autoDraw = False
6.6257 	EXP 	or_text: autoDraw = False
6.6257 	EXP 	immediate_text: font = 'Times New Roman'
6.6257 	EXP 	immediate_text: italic = True
6.6257 	EXP 	delay_text: font = 'Times New Roman'
6.6257 	EXP 	delay_text: italic = False
6.6257 	EXP 	immediate_text: height = 0.05
6.6257 	EXP 	immediate_text: height = 0.05
6.6257 	EXP 	immediate_text: height = 0.05
6.6257 	EXP 	immediate_text: text = '$500 now\n(1)'
6.6257 	EXP 	delay_text: height = 0.05
6.6257 	EXP 	delay_text: height = 0.05
6.6257 	EXP 	delay_text: height = 0.05
6.6257 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
7.6266 	EXP 	New trial (rep=1, index=0): None
7.6430 	EXP 	immediate_text: font = 'Times New Roman'
7.6430 	EXP 	immediate_text: italic = False
7.6430 	EXP 	delay_text: font = 'Times New Roman'
7.6430 	EXP 	delay_text: italic = False
7.6430 	EXP 	immediate_text: font = 'Times New Roman'
7.6430 	EXP 	immediate_text: italic = False
7.6430 	EXP 	delay_text: font = 'Times New Roman'
7.6430 	EXP 	delay_text: italic = False
7.6430 	EXP 	immediate_text: autoDraw = True
7.6430 	EXP 	delay_text: autoDraw = True
7.6430 	EXP 	which_text: autoDraw = True
7.6430 	EXP 	or_text: autoDraw = True
7.6430 	EXP 	delay_text: height = 0.05
7.6430 	EXP 	delay_text: height = 0.05
7.6430 	EXP 	delay_text: height = 0.05
7.6430 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
7.6790 	DATA 	Keypress: 1
7.7010 	EXP 	immediate_text: autoDraw = False
7.7010 	EXP 	delay_text: autoDraw = False
7.7010 	EXP 	which_text: autoDraw = False
7.7010 	EXP 	or_text: autoDraw = False
7.7010 	EXP 	immediate_text: font = 'Times New Roman'
7.7010 	EXP 	immediate_text: italic = True
7.7010 	EXP 	delay_text: font = 'Times New Roman'
7.7010 	EXP 	delay_text: italic = False
7.7010 	EXP 	immediate_text: height = 0.05
7.7010 	EXP 	immediate_text: height = 0.05
7.7010 	EXP 	immediate_text: height = 0.05
7.7010 	EXP 	immediate_text: text = '$250 now\n(1)'
7.7010 	EXP 	delay_text: height = 0.05
7.7010 	EXP 	delay_text: height = 0.05
7.7010 	EXP 	delay_text: height = 0.05
7.7010 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
8.0182 	DATA 	Keypress: 1
8.1958 	DATA 	Keypress: 1
8.3445 	DATA 	Keypress: 1
8.5124 	DATA 	Keypress: 1
8.6662 	DATA 	Keypress: 1
8.7020 	EXP 	New trial (rep=2, index=0): None
8.7172 	EXP 	immediate_text: font = 'Times New Roman'
8.7172 	EXP 	immediate_text: italic = False
8.7172 	EXP 	delay_text: font = 'Times New Roman'
8.7172 	EXP 	delay_text: italic = False
8.7172 	EXP 	immediate_text: font = 'Times New Roman'
8.7172 	EXP 	immediate_text: italic = False
8.7172 	EXP 	delay_text: font = 'Times New Roman'
8.7172 	EXP 	delay_text: italic = False
8.7172 	EXP 	immediate_text: autoDraw = True
8.7172 	EXP 	delay_text: autoDraw = True
8.7172 	EXP 	which_text: autoDraw = True
8.7172 	EXP 	or_text: autoDraw = True
8.7172 	EXP 	delay_text: height = 0.05
8.7172 	EXP 	delay_text: height = 0.05
8.7172 	EXP 	delay_text: height = 0.05
8.7172 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
8.8500 	DATA 	Keypress: 1
8.8546 	EXP 	immediate_text: autoDraw = False
8.8546 	EXP 	delay_text: autoDraw = False
8.8546 	EXP 	which_text: autoDraw = False
8.8546 	EXP 	or_text: autoDraw = False
8.8546 	EXP 	immediate_text: font = 'Times New Roman'
8.8546 	EXP 	immediate_text: italic = True
8.8546 	EXP 	delay_text: font = 'Times New Roman'
8.8546 	EXP 	delay_text: italic = False
8.8546 	EXP 	immediate_text: height = 0.05
8.8546 	EXP 	immediate_text: height = 0.05
8.8546 	EXP 	immediate_text: height = 0.05
8.8546 	EXP 	immediate_text: text = '$125 now\n(1)'
8.8546 	EXP 	delay_text: height = 0.05
8.8546 	EXP 	delay_text: height = 0.05
8.8546 	EXP 	delay_text: height = 0.05
8.8546 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
9.0285 	DATA 	Keypress: 1
9.2177 	DATA 	Keypress: 1
9.3991 	DATA 	Keypress: 1
9.5958 	DATA 	Keypress: 1
9.7904 	DATA 	Keypress: 1
9.8568 	EXP 	New trial (rep=3, index=0): None
9.8758 	EXP 	immediate_text: font = 'Times New Roman'
9.8758 	EXP 	immediate_text: italic = False
9.8758 	EXP 	delay_text: font = 'Times New Roman'
9.8758 	EXP 	delay_text: italic = False
9.8758 	EXP 	immediate_text: font = 'Times New Roman'
9.8758 	EXP 	immediate_text: italic = False
9.8758 	EXP 	delay_text: font = 'Times New Roman'
9.8758 	EXP 	delay_text: italic = False
9.8758 	EXP 	immediate_text: autoDraw = True
9.8758 	EXP 	delay_text: autoDraw = True
9.8758 	EXP 	which_text: autoDraw = True
9.8758 	EXP 	or_text: autoDraw = True
9.8758 	EXP 	delay_text: height = 0.05
9.8758 	EXP 	delay_text: height = 0.05
9.8758 	EXP 	delay_text: height = 0.05
9.8758 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
9.9934 	DATA 	Keypress: 1
9.9976 	EXP 	immediate_text: autoDraw = False
9.9976 	EXP 	delay_text: autoDraw = False
9.9976 	EXP 	which_text: autoDraw = False
9.9976 	EXP 	or_text: autoDraw = False
9.9976 	EXP 	immediate_text: font = 'Times New Roman'
9.9976 	EXP 	immediate_text: italic = True
9.9976 	EXP 	delay_text: font = 'Times New Roman'
9.9976 	EXP 	delay_text: italic = False
9.9976 	EXP 	immediate_text: height = 0.05
9.9976 	EXP 	immediate_text: height = 0.05
9.9976 	EXP 	immediate_text: height = 0.05
9.9976 	EXP 	immediate_text: text = '$62 now\n(1)'
9.9976 	EXP 	delay_text: height = 0.05
9.9976 	EXP 	delay_text: height = 0.05
9.9976 	EXP 	delay_text: height = 0.05
9.9976 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
10.1698 	DATA 	Keypress: 1
10.3576 	DATA 	Keypress: 1
10.5441 	DATA 	Keypress: 1
10.7307 	DATA 	Keypress: 1
10.9255 	DATA 	Keypress: 1
10.9985 	EXP 	New trial (rep=4, index=0): None
11.0138 	EXP 	immediate_text: font = 'Times New Roman'
11.0138 	EXP 	immediate_text: italic = False
11.0138 	EXP 	delay_text: font = 'Times New Roman'
11.0138 	EXP 	delay_text: italic = False
11.0138 	EXP 	immediate_text: font = 'Times New Roman'
11.0138 	EXP 	immediate_text: italic = False
11.0138 	EXP 	delay_text: font = 'Times New Roman'
11.0138 	EXP 	delay_text: italic = False
11.0138 	EXP 	immediate_text: autoDraw = True
11.0138 	EXP 	delay_text: autoDraw = True
11.0138 	EXP 	which_text: autoDraw = True
11.0138 	EXP 	or_text: autoDraw = True
11.0138 	EXP 	delay_text: height = 0.05
11.0138 	EXP 	delay_text: height = 0.05
11.0138 	EXP 	delay_text: height = 0.05
11.0138 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
11.1427 	DATA 	Keypress: 1
11.1470 	EXP 	immediate_text: autoDraw = False
11.1470 	EXP 	delay_text: autoDraw = False
11.1470 	EXP 	which_text: autoDraw = False
11.1470 	EXP 	or_text: autoDraw = False
11.1470 	EXP 	immediate_text: font = 'Times New Roman'
11.1470 	EXP 	immediate_text: italic = True
11.1470 	EXP 	delay_text: font = 'Times New Roman'
11.1470 	EXP 	delay_text: italic = False
11.1470 	EXP 	immediate_text: height = 0.05
11.1470 	EXP 	immediate_text: height = 0.05
11.1470 	EXP 	immediate_text: height = 0.05
11.1470 	EXP 	immediate_text: text = '$31 now\n(1)'
11.1470 	EXP 	delay_text: height = 0.05
11.1470 	EXP 	delay_text: height = 0.05
11.1470 	EXP 	delay_text: height = 0.05
11.1470 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
11.3320 	DATA 	Keypress: 1
11.5141 	DATA 	Keypress: 1
11.7051 	DATA 	Keypress: 1
11.9010 	DATA 	Keypress: 1
12.0861 	DATA 	Keypress: 1
12.1479 	EXP 	New trial (rep=5, index=0): None
12.1649 	EXP 	immediate_text: font = 'Times New Roman'
12.1649 	EXP 	immediate_text: italic = False
12.1649 	EXP 	delay_text: font = 'Times New Roman'
12.1649 	EXP 	delay_text: italic = False
12.1649 	EXP 	immediate_text: font = 'Times New Roman'
12.1649 	EXP 	immediate_text: italic = False
12.1649 	EXP 	delay_text: font = 'Times New Roman'
12.1649 	EXP 	delay_text: italic = False
12.1649 	EXP 	immediate_text: autoDraw = True
12.1649 	EXP 	delay_text: autoDraw = True
12.1649 	EXP 	which_text: autoDraw = True
12.1649 	EXP 	or_text: autoDraw = True
12.1649 	EXP 	delay_text: height = 0.05
12.1649 	EXP 	delay_text: height = 0.05
12.1649 	EXP 	delay_text: height = 0.05
12.1649 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
12.3055 	DATA 	Keypress: 1
12.3106 	EXP 	immediate_text: autoDraw = False
12.3106 	EXP 	delay_text: autoDraw = False
12.3106 	EXP 	which_text: autoDraw = False
12.3106 	EXP 	or_text: autoDraw = False
12.3106 	EXP 	immediate_text: font = 'Times New Roman'
12.3106 	EXP 	immediate_text: italic = True
12.3106 	EXP 	delay_text: font = 'Times New Roman'
12.3106 	EXP 	delay_text: italic = False
12.3106 	EXP 	immediate_text: height = 0.05
12.3106 	EXP 	immediate_text: height = 0.05
12.3106 	EXP 	immediate_text: height = 0.05
12.3106 	EXP 	immediate_text: text = '$15 now\n(1)'
12.3106 	EXP 	delay_text: height = 0.05
12.3106 	EXP 	delay_text: height = 0.05
12.3106 	EXP 	delay_text: height = 0.05
12.3106 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
12.4848 	DATA 	Keypress: 1
12.7136 	DATA 	Keypress: 1
12.9095 	DATA 	Keypress: 1
13.1172 	DATA 	Keypress: 1
13.3116 	EXP 	New trial (rep=6, index=0): None
13.3253 	DATA 	Keypress: 1
13.3295 	EXP 	immediate_text: font = 'Times New Roman'
13.3295 	EXP 	immediate_text: italic = False
13.3295 	EXP 	delay_text: font = 'Times New Roman'
13.3295 	EXP 	delay_text: italic = False
13.3295 	EXP 	immediate_text: font = 'Times New Roman'
13.3295 	EXP 	immediate_text: italic = False
13.3295 	EXP 	delay_text: font = 'Times New Roman'
13.3295 	EXP 	delay_text: italic = False
13.3295 	EXP 	immediate_text: autoDraw = True
13.3295 	EXP 	delay_text: autoDraw = True
13.3295 	EXP 	which_text: autoDraw = True
13.3295 	EXP 	or_text: autoDraw = True
13.3295 	EXP 	delay_text: height = 0.05
13.3295 	EXP 	delay_text: height = 0.05
13.3295 	EXP 	delay_text: height = 0.05
13.3295 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
13.5509 	DATA 	Keypress: 1
13.5550 	EXP 	immediate_text: autoDraw = False
13.5550 	EXP 	delay_text: autoDraw = False
13.5550 	EXP 	which_text: autoDraw = False
13.5550 	EXP 	or_text: autoDraw = False
13.5550 	EXP 	immediate_text: font = 'Times New Roman'
13.5550 	EXP 	immediate_text: italic = True
13.5550 	EXP 	delay_text: font = 'Times New Roman'
13.5550 	EXP 	delay_text: italic = False
13.5550 	EXP 	immediate_text: height = 0.05
13.5550 	EXP 	immediate_text: height = 0.05
13.5550 	EXP 	immediate_text: height = 0.05
13.5550 	EXP 	immediate_text: text = '$7 now\n(1)'
13.5550 	EXP 	delay_text: height = 0.05
13.5550 	EXP 	delay_text: height = 0.05
13.5550 	EXP 	delay_text: height = 0.05
13.5550 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
13.7885 	DATA 	Keypress: 1
13.9980 	DATA 	Keypress: 1
14.2159 	DATA 	Keypress: 1
14.4713 	DATA 	Keypress: 1
14.5560 	EXP 	New trial (rep=7, index=0): None
14.5727 	EXP 	immediate_text: font = 'Times New Roman'
14.5727 	EXP 	immediate_text: italic = False
14.5727 	EXP 	delay_text: font = 'Times New Roman'
14.5727 	EXP 	delay_text: italic = False
14.5727 	EXP 	immediate_text: font = 'Times New Roman'
14.5727 	EXP 	immediate_text: italic = False
14.5727 	EXP 	delay_text: font = 'Times New Roman'
14.5727 	EXP 	delay_text: italic = False
14.5727 	EXP 	immediate_text: autoDraw = True
14.5727 	EXP 	delay_text: autoDraw = True
14.5727 	EXP 	which_text: autoDraw = True
14.5727 	EXP 	or_text: autoDraw = True
14.5727 	EXP 	delay_text: height = 0.05
14.5727 	EXP 	delay_text: height = 0.05
14.5727 	EXP 	delay_text: height = 0.05
14.5727 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
14.6812 	DATA 	Keypress: 1
14.7037 	EXP 	immediate_text: autoDraw = False
14.7037 	EXP 	delay_text: autoDraw = False
14.7037 	EXP 	which_text: autoDraw = False
14.7037 	EXP 	or_text: autoDraw = False
14.7037 	EXP 	immediate_text: font = 'Times New Roman'
14.7037 	EXP 	immediate_text: italic = True
14.7037 	EXP 	delay_text: font = 'Times New Roman'
14.7037 	EXP 	delay_text: italic = False
14.7037 	EXP 	immediate_text: height = 0.05
14.7037 	EXP 	immediate_text: height = 0.05
14.7037 	EXP 	immediate_text: height = 0.05
14.7037 	EXP 	immediate_text: text = '$3 now\n(1)'
14.7037 	EXP 	delay_text: height = 0.05
14.7037 	EXP 	delay_text: height = 0.05
14.7037 	EXP 	delay_text: height = 0.05
14.7037 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
14.8888 	DATA 	Keypress: 1
15.1066 	DATA 	Keypress: 1
15.3232 	DATA 	Keypress: 1
15.5124 	DATA 	Keypress: 1
15.7052 	EXP 	New trial (rep=8, index=0): None
15.7218 	DATA 	Keypress: 1
15.7285 	EXP 	immediate_text: font = 'Times New Roman'
15.7285 	EXP 	immediate_text: italic = False
15.7285 	EXP 	delay_text: font = 'Times New Roman'
15.7285 	EXP 	delay_text: italic = False
15.7285 	EXP 	immediate_text: font = 'Times New Roman'
15.7285 	EXP 	immediate_text: italic = False
15.7285 	EXP 	delay_text: font = 'Times New Roman'
15.7285 	EXP 	delay_text: italic = False
15.7285 	EXP 	immediate_text: autoDraw = True
15.7285 	EXP 	delay_text: autoDraw = True
15.7285 	EXP 	which_text: autoDraw = True
15.7285 	EXP 	or_text: autoDraw = True
15.7285 	EXP 	delay_text: height = 0.05
15.7285 	EXP 	delay_text: height = 0.05
15.7285 	EXP 	delay_text: height = 0.05
15.7285 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
15.9528 	DATA 	Keypress: 1
15.9580 	EXP 	immediate_text: autoDraw = False
15.9580 	EXP 	delay_text: autoDraw = False
15.9580 	EXP 	which_text: autoDraw = False
15.9580 	EXP 	or_text: autoDraw = False
15.9580 	EXP 	immediate_text: font = 'Times New Roman'
15.9580 	EXP 	immediate_text: italic = True
15.9580 	EXP 	delay_text: font = 'Times New Roman'
15.9580 	EXP 	delay_text: italic = False
15.9580 	EXP 	immediate_text: height = 0.05
15.9580 	EXP 	immediate_text: height = 0.05
15.9580 	EXP 	immediate_text: height = 0.05
15.9580 	EXP 	immediate_text: text = '$1 now\n(1)'
15.9580 	EXP 	delay_text: height = 0.05
15.9580 	EXP 	delay_text: height = 0.05
15.9580 	EXP 	delay_text: height = 0.05
15.9580 	EXP 	delay_text: text = '$1000 in\n6 months\n(3)'
16.1680 	DATA 	Keypress: 1
16.3853 	DATA 	Keypress: 1
16.6016 	DATA 	Keypress: 1
16.8087 	DATA 	Keypress: 1
16.9596 	EXP 	window1: mouseVisible = True
16.9748 	EXP 	Created block_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='block_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.2)
16.9818 	EXP 	immediate_text: font = 'Times New Roman'
16.9818 	EXP 	immediate_text: italic = False
16.9818 	EXP 	delay_text: font = 'Times New Roman'
16.9818 	EXP 	delay_text: italic = False
17.0189 	DATA 	Keypress: 1
17.2785 	DATA 	Keypress: 1
17.4771 	DATA 	Keypress: 1
17.7002 	DATA 	Keypress: 1
18.0907 	DATA 	Keypress: v
18.5543 	DATA 	Keypress: space
18.5559 	EXP 	Created sequence: random, trialTypes=1, nReps=9, seed=None
18.5562 	EXP 	New trial (rep=0, index=0): None
18.5814 	EXP 	immediate_text: font = 'Times New Roman'
18.5814 	EXP 	immediate_text: italic = False
18.5814 	EXP 	delay_text: font = 'Times New Roman'
18.5814 	EXP 	delay_text: italic = False
18.5814 	EXP 	immediate_text: autoDraw = True
18.5814 	EXP 	delay_text: autoDraw = True
18.5814 	EXP 	which_text: autoDraw = True
18.5814 	EXP 	or_text: autoDraw = True
19.0378 	DATA 	Keypress: 1
19.0639 	EXP 	immediate_text: autoDraw = False
19.0639 	EXP 	delay_text: autoDraw = False
19.0639 	EXP 	which_text: autoDraw = False
19.0639 	EXP 	or_text: autoDraw = False
19.0639 	EXP 	immediate_text: font = 'Times New Roman'
19.0639 	EXP 	immediate_text: italic = True
19.0639 	EXP 	delay_text: font = 'Times New Roman'
19.0639 	EXP 	delay_text: italic = False
19.0639 	EXP 	immediate_text: height = 0.05
19.0639 	EXP 	immediate_text: height = 0.05
19.0639 	EXP 	immediate_text: height = 0.05
19.0639 	EXP 	immediate_text: text = '$500 now\n(1)'
19.0639 	EXP 	delay_text: height = 0.05
19.0639 	EXP 	delay_text: height = 0.05
19.0639 	EXP 	delay_text: height = 0.05
19.0639 	EXP 	delay_text: text = '$1000 in\n15 years\n(3)'
19.2371 	DATA 	Keypress: 1
19.4347 	DATA 	Keypress: 1
19.6421 	DATA 	Keypress: 1
19.8611 	DATA 	Keypress: 1
20.0627 	DATA 	Keypress: 1
20.0648 	EXP 	New trial (rep=1, index=0): None
20.0806 	EXP 	immediate_text: font = 'Times New Roman'
20.0806 	EXP 	immediate_text: italic = False
20.0806 	EXP 	delay_text: font = 'Times New Roman'
20.0806 	EXP 	delay_text: italic = False
20.0806 	EXP 	immediate_text: font = 'Times New Roman'
20.0806 	EXP 	immediate_text: italic = False
20.0806 	EXP 	delay_text: font = 'Times New Roman'
20.0806 	EXP 	delay_text: italic = False
20.0806 	EXP 	immediate_text: autoDraw = True
20.0806 	EXP 	delay_text: autoDraw = True
20.0806 	EXP 	which_text: autoDraw = True
20.0806 	EXP 	or_text: autoDraw = True
20.0806 	EXP 	delay_text: height = 0.05
20.0806 	EXP 	delay_text: height = 0.05
20.0806 	EXP 	delay_text: height = 0.05
20.0806 	EXP 	delay_text: text = '$1000 in\n15 years\n(3)'
20.3158 	DATA 	Keypress: 1
20.3201 	EXP 	immediate_text: autoDraw = False
